,B_mcrsvrmcrmres,B_mngsvrmngmres,B_mcrsvrallcode,B_mcrsvrcode4xxRateFail,B_mcrsvrcode5xxRateFail,B_mngsvrallcode,B_mngsvrcode4xxRateFail,B_mngsvrcode5xxRateFail,B_mjssvrcode5xxRateFail,B_mjssvrallcode,B_mjssvrcode4xxRateFail,W_mcrsvrmcrmres,W_mngsvrmngmres,W_mcrsvrallcode,W_mcrsvrcode4xxRateFail,W_mcrsvrcode5xxRateFail,W_mngsvrallcode,W_mngsvrcode4xxRateFail,W_mngsvrcode5xxRateFail,W_mjssvrcode5xxRateFail,W_mjssvrallcode,W_mjssvrcode4xxRateFail,I_mcrsvrmcrmres,I_mngsvrmngmres,I_mcrsvrallcode,I_mcrsvrcode4xxRateFail,I_mcrsvrcode5xxRateFail,I_mngsvrallcode,I_mngsvrcode4xxRateFail,I_mngsvrcode5xxRateFail,I_mjssvrcode5xxRateFail,I_mjssvrallcode,I_mjssvrcode4xxRateFail,AI_mcrsvrmcrmres,AI_mngsvrmngmres,AI_mcrsvrallcode,AI_mcrsvrcode4xxRateFail,AI_mcrsvrcode5xxRateFail,AI_mngsvrallcode,AI_mngsvrcode4xxRateFail,AI_mngsvrcode5xxRateFail,AI_mjssvrcode5xxRateFail,AI_mjssvrallcode,AI_mjssvrcode4xxRateFail,IJ_mcrsvrmcrmres,IJ_mngsvrmngmres,IJ_mcrsvrallcode,IJ_mcrsvrcode4xxRateFail,IJ_mcrsvrcode5xxRateFail,IJ_mngsvrallcode,IJ_mngsvrcode4xxRateFail,IJ_mngsvrcode5xxRateFail,IJ_mjssvrcode5xxRateFail,IJ_mjssvrallcode,IJ_mjssvrcode4xxRateFail,IE_mcrsvrmcrmres,IE_mngsvrmngmres,IE_mcrsvrallcode,IE_mcrsvrcode4xxRateFail,IE_mcrsvrcode5xxRateFail,IE_mngsvrallcode,IE_mngsvrcode4xxRateFail,IE_mngsvrcode5xxRateFail,IE_mjssvrcode5xxRateFail,IE_mjssvrallcode,IE_mjssvrcode4xxRateFail,S_mcrsvrmcrmres,S_mngsvrmngmres,S_mcrsvrallcode,S_mcrsvrcode4xxRateFail,S_mcrsvrcode5xxRateFail,S_mngsvrallcode,S_mngsvrcode4xxRateFail,S_mngsvrcode5xxRateFail,S_mjssvrcode5xxRateFail,S_mjssvrallcode,S_mjssvrcode4xxRateFail,AC_mcrsvrmcrmres,AC_mngsvrmngmres,AC_mcrsvrallcode,AC_mcrsvrcode4xxRateFail,AC_mcrsvrcode5xxRateFail,AC_mngsvrallcode,AC_mngsvrcode4xxRateFail,AC_mngsvrcode5xxRateFail,AC_mjssvrcode5xxRateFail,AC_mjssvrallcode,AC_mjssvrcode4xxRateFail,L_mcrsvrmcrmres,L_mngsvrmngmres,L_mcrsvrallcode,L_mcrsvrcode4xxRateFail,L_mcrsvrcode5xxRateFail,L_mngsvrallcode,L_mngsvrcode4xxRateFail,L_mngsvrcode5xxRateFail,L_mjssvrcode5xxRateFail,L_mjssvrallcode,L_mjssvrcode4xxRateFail,R_mcrsvrmcrmres,R_mngsvrmngmres,R_mcrsvrallcode,R_mcrsvrcode4xxRateFail,R_mcrsvrcode5xxRateFail,R_mngsvrallcode,R_mngsvrcode4xxRateFail,R_mngsvrcode5xxRateFail,R_mjssvrcode5xxRateFail,R_mjssvrallcode,R_mjssvrcode4xxRateFail,M_mcrsvrmcrmres,M_mngsvrmngmres,M_mcrsvrallcode,M_mcrsvrcode4xxRateFail,M_mcrsvrcode5xxRateFail,M_mngsvrallcode,M_mngsvrcode4xxRateFail,M_mngsvrcode5xxRateFail,M_mjssvrcode5xxRateFail,M_mjssvrallcode,M_mjssvrcode4xxRateFail,AA_mcrsvrmcrmres,AA_mngsvrmngmres,AA_mcrsvrallcode,AA_mcrsvrcode4xxRateFail,AA_mcrsvrcode5xxRateFail,AA_mngsvrallcode,AA_mngsvrcode4xxRateFail,AA_mngsvrcode5xxRateFail,AA_mjssvrcode5xxRateFail,AA_mjssvrallcode,AA_mjssvrcode4xxRateFail,AB_mcrsvrmcrmres,AB_mngsvrmngmres,AB_mcrsvrallcode,AB_mcrsvrcode4xxRateFail,AB_mcrsvrcode5xxRateFail,AB_mngsvrallcode,AB_mngsvrcode4xxRateFail,AB_mngsvrcode5xxRateFail,AB_mjssvrcode5xxRateFail,AB_mjssvrallcode,AB_mjssvrcode4xxRateFail,IA_mcrsvrmcrmres,IA_mngsvrmngmres,IA_mcrsvrallcode,IA_mcrsvrcode4xxRateFail,IA_mcrsvrcode5xxRateFail,IA_mngsvrallcode,IA_mngsvrcode4xxRateFail,IA_mngsvrcode5xxRateFail,IA_mjssvrcode5xxRateFail,IA_mjssvrallcode,IA_mjssvrcode4xxRateFail,AS_mcrsvrmcrmres,AS_mngsvrmngmres,AS_mcrsvrallcode,AS_mcrsvrcode4xxRateFail,AS_mcrsvrcode5xxRateFail,AS_mngsvrallcode,AS_mngsvrcode4xxRateFail,AS_mngsvrcode5xxRateFail,AS_mjssvrcode5xxRateFail,AS_mjssvrallcode,AS_mjssvrcode4xxRateFail,AP_mcrsvrmcrmres,AP_mngsvrmngmres,AP_mcrsvrallcode,AP_mcrsvrcode4xxRateFail,AP_mcrsvrcode5xxRateFail,AP_mngsvrallcode,AP_mngsvrcode4xxRateFail,AP_mngsvrcode5xxRateFail,AP_mjssvrcode5xxRateFail,AP_mjssvrallcode,AP_mjssvrcode4xxRateFail
1558252200,559.496,353.041,1796.0,2.7283,0.0,3650.0,0.6849,0.0,0.0,3442.0,0.0,1262.683,592.712,1347.0,1.7817,0.1485,3644.0,0.2195,0.0,0.0,2110.0,1.4692,1062.516,648.0,871.0,0.0,0.0,4524.0,0.1768,0.0,0.0,6893.0,0.0145,526.87,694.133,1930.0,0.9326,0.0,3929.0,0.2545,0.0,0.0,2916.0,1.2346,182.631,289.224,542.0,1.845,0.1845,1841.0,0.5975,0.0,0.0,1372.0,1.0204,303.707,252.404,5793.0,2.2268,0.0,7399.0,0.2973,0.0135,0.0,5258.0,0.2472,163.702,293.118,12899.0,0.9381,0.0,7941.0,0.6296,0.0,0.0,6604.0,0.3937,155.0,381.608,3554.0,1.9696,0.0,3014.0,3.351,0.0,0.0,2429.0,0.0,360.645,225.792,2289.0,2.1407,0.0,10679.0,0.7866,0.0,0.0,6004.0,2.948,212.563,302.106,991.0,0.2018,0.0,1815.0,0.2204,0.0,0.0,2637.0,0.0,271.695,360.912,1589.0,1.6362,0.0,8322.0,1.5261,0.0,0.0,11487.0,1.2797,242.182,308.392,2492.0,4.374,0.0,8639.0,0.9029,0.0116,0.0,7117.0,1.9531,977.345,321.885,2608.0,3.4126,0.1534,10094.0,1.06,0.0,0.0,5887.0,3.4822,57.0,19.944,321.0,0.0,0.0,1517.0,0.0,0.0,0.0,426.0,0.0,1516.696,1040.406,1736.0,14.9194,0.0,5841.0,0.3424,0.0,0.0,3136.0,8.2908,0.0,155.074,0.0,0.0,0.0,1382.0,0.0,0.0,0.0,837.0,0.0
1558252500,272.672,297.041,2133.0,2.0628,0.0,3940.0,0.6853,0.0,0.0,3492.0,0.0286,253.43,610.02,1457.0,2.8826,0.0686,3745.0,0.3204,0.0,0.0,2076.0,1.3487,249.798,666.866,867.0,0.0,0.0,4563.0,0.1753,0.0,0.0,6946.0,0.0144,283.368,661.195,1829.0,0.4374,0.0,3485.0,0.3443,0.0,0.0,2797.0,1.0726,183.0,208.586,435.0,0.0,0.2299,1924.0,1.0395,0.0,0.0,1377.0,0.9441,203.431,251.268,5867.0,2.7612,0.0,7452.0,0.671,0.0537,0.0,5448.0,0.0,152.692,247.591,12808.0,1.0462,0.0,8974.0,1.3818,0.0,0.0,5565.0,0.4313,137.419,200.648,3028.0,1.7503,0.0,3139.0,4.1096,0.0,0.0,2650.0,0.0,220.63,222.236,2465.0,1.9878,0.0,11264.0,1.0476,0.0,0.0,6128.0,2.9537,188.33,198.745,905.0,0.221,0.1105,1954.0,0.6141,0.0,0.0,2621.0,0.0,381.35,397.161,1735.0,2.4784,0.0,8391.0,1.4301,0.0,0.0,8861.0,1.6815,252.248,341.084,2594.0,4.6261,0.0,8494.0,1.2244,0.0118,0.0,6985.0,2.0616,286.102,305.0,2569.0,3.3865,0.1557,9796.0,1.1229,0.0,0.0,5905.0,3.3023,59.0,18.912,316.0,0.0,0.0,1543.0,0.0,0.0,0.0,443.0,0.0,665.192,819.06,1992.0,13.002,0.0,5841.0,0.3424,0.0,0.0,3141.0,7.5772,0.0,169.175,0.0,0.0,0.0,1365.0,0.0,0.0,0.0,819.0,0.0
1558252800,342.586,317.358,1777.0,1.2943,0.0,4002.0,0.6747,0.0,0.0,3900.0,0.0,321.696,617.864,1644.0,2.4939,0.1217,3784.0,0.2643,0.0529,0.0,2105.0,1.3777,396.5,676.07,1030.0,2.1359,0.0,4831.0,0.207,0.0,0.0,6916.0,0.0,,673.748,,0.5035,0.0,3584.0,0.3348,0.0558,0.0,2846.0,1.2298,301.676,291.472,513.0,1.9493,0.0,2074.0,0.9161,0.0,0.0,1590.0,0.8805,259.226,259.264,5758.0,2.7614,0.0,7592.0,0.3952,0.0,0.0,7956.0,0.1634,232.842,322.17,13658.0,1.1934,0.0,7982.0,0.6264,0.0251,0.0,5992.0,0.4339,210.194,250.053,3396.0,2.768,0.0,3173.0,3.5298,0.0,0.0,2608.0,0.0383,599.754,214.58,2884.0,2.7046,0.0,10981.0,0.7285,0.0,0.0,6593.0,2.7605,183.55,231.805,954.0,0.6289,0.0,1862.0,0.2148,0.0,0.0,2693.0,0.0,204.637,299.296,1620.0,1.9136,0.0,8426.0,1.5428,0.0,0.0,8977.0,1.6041,287.744,306.609,3094.0,3.5229,0.0,8890.0,0.9449,0.0,0.0,7212.0,2.0383,459.136,333.0,2536.0,2.2871,0.0,10101.0,0.99,0.0,0.0,6185.0,3.1528,81.0,25.027,312.0,0.0,0.0,1491.0,0.0,0.0,0.0,434.0,0.0,,849.424,,,,6076.0,0.4115,0.0165,0.0,3296.0,7.1602,0.0,147.126,0.0,0.0,0.0,1374.0,0.0,0.0,0.0,849.0,0.0
1558253100,336.041,447.654,1776.0,1.3514,0.0,4093.0,0.7574,0.0,0.0,3612.0,0.0554,346.358,618.952,1607.0,1.8046,0.0,4196.0,0.1907,0.0,0.0,2204.0,1.3158,305.346,641.444,842.0,0.0,0.0,4872.0,0.3695,0.0,0.0,6793.0,0.0,340.49,683.405,2085.0,0.5755,0.0,4005.0,0.1998,0.0,0.0,2994.0,1.002,339.435,215.844,553.0,5.0633,0.1808,2072.0,0.8687,0.0,0.0,1501.0,0.7995,209.0,271.127,6676.0,3.3853,0.0,8361.0,0.6578,0.0,219.011,5499.0,0.4183,219.0,328.208,13256.0,0.6714,0.0,10176.0,1.307,0.0,0.0,5929.0,0.4217,1121.588,225.15,3565.0,2.1038,0.0,3185.0,4.0816,0.0628,0.0,5297.0,0.0189,469.672,211.49,2407.0,2.742,0.0,11578.0,0.9155,0.0259,0.0,6108.0,2.9633,206.648,370.375,919.0,0.0,0.1088,1961.0,0.6119,0.0,0.0,2626.0,0.0,230.43,332.118,1595.0,2.1317,0.0,8794.0,1.4783,0.0,0.0,9085.0,1.475,287.194,337.38,2800.0,3.5,0.0,9040.0,1.1726,0.0,0.0,7071.0,1.9799,1284.032,314.0,2996.0,2.1696,0.0,10606.0,1.1314,0.0,0.0,6193.0,2.8419,66.0,17.988,316.0,0.0,0.0,1504.0,0.0,0.0,0.0,435.0,0.0,1099.832,1155.492,2284.0,12.303,0.0,5824.0,0.5838,0.0,0.0,3253.0,7.2856,0.0,148.608,0.0,0.0,0.0,1337.0,0.0,0.0,0.0,823.0,0.0
1558253400,599.29,345.636,1814.0,1.0474,0.0,4149.0,0.5785,0.0,0.0,3622.0,0.0276,301.095,620.138,1405.0,1.4947,0.1423,3922.0,0.204,0.0,0.0,2131.0,1.3609,290.12,649.512,855.0,0.0,0.0,4744.0,0.2108,0.0,0.0,6718.0,0.0,683.63,707.947,1901.0,0.4734,0.0,4079.0,0.2942,0.0,0.0,3043.0,0.8873,248.964,206.586,518.0,2.7027,0.1931,2087.0,0.8625,0.0,0.0,1497.0,0.8016,241.449,257.396,6017.0,1.0138,0.0,7979.0,0.3885,0.1253,195.016,5402.0,0.0555,192.0,286.895,13190.0,0.5762,0.0,8538.0,0.6676,0.0,0.0,5935.0,0.4886,157.706,240.252,3571.0,3.1084,0.0,3424.0,3.7675,0.0,0.0,2625.0,0.0,497.054,207.0,2498.0,3.803,0.0,10831.0,0.794,0.0185,0.0,5759.0,2.9866,219.672,237.0,888.0,0.0,0.1126,1833.0,0.2182,0.0,0.0,2776.0,0.0,248.696,323.116,1705.0,1.6422,0.0,8311.0,1.492,0.0,0.0,8926.0,1.5012,286.128,314.0,2734.0,3.5845,0.0,8755.0,0.948,0.0,0.0,7006.0,2.0982,241.808,310.42,2408.0,2.1595,0.1661,9936.0,1.0064,0.0201,0.0,5815.0,3.0267,90.0,17.018,312.0,0.0,0.0,1498.0,0.0,0.0,0.0,419.0,0.0,1016.776,832.335,2067.0,13.0624,0.0,5833.0,0.6,0.0171,0.0,3178.0,7.1114,0.0,147.0,0.0,0.0,0.0,1373.0,0.0,0.0,0.0,816.0,0.0
1558253700,275.912,316.608,1222.0,0.9002,0.0818,4251.0,0.6822,0.0,0.0,3970.0,0.0,279.338,614.954,1333.0,0.7502,0.15,4026.0,0.2981,0.2484,0.0,2107.0,1.3289,402.144,671.96,996.0,0.8032,0.0,4565.0,0.2191,0.0,0.0,6722.0,0.0,389.062,740.98,2058.0,0.9232,0.0,3701.0,0.1621,0.1081,0.0,2731.0,0.5126,180.0,221.77,480.0,0.0,0.2083,2181.0,0.8253,0.0,0.0,1529.0,0.9156,178.954,289.485,6054.0,2.5768,0.0,8208.0,0.597,0.0853,197.1,5445.0,0.0184,206.41,311.89,13308.0,0.4884,0.0,9992.0,1.3311,0.0,0.0,5966.0,0.5699,189.798,240.651,4058.0,4.9778,0.0,3289.0,4.0742,0.0,0.0,2561.0,0.0,484.56,306.28,2640.0,1.7803,0.0,11217.0,0.945,0.0,0.0,6009.0,2.9123,255.16,291.68,991.0,0.6054,0.1009,2126.0,0.4704,0.0,0.0,2636.0,0.0,409.391,377.39,2153.0,2.4617,0.0,8470.0,1.5112,0.0,0.0,10633.0,1.2884,341.246,325.637,2877.0,4.171,0.0,8863.0,1.0832,0.0226,0.0,7141.0,2.0725,433.112,327.327,2611.0,5.2853,0.1532,10173.0,1.1599,0.0,0.0,7977.0,2.2314,160.0,22.009,322.0,0.0,0.0,1490.0,0.0,0.0,0.0,428.0,0.0,911.759,821.482,2013.0,13.2141,0.0,5759.0,0.5557,0.0,0.0,3104.0,7.6675,0.0,148.518,0.0,0.0,0.0,1362.0,0.0,0.0,0.0,834.0,0.0
1558254000,578.929,285.634,1653.0,1.9964,0.0,4192.0,0.7156,0.0,0.0,3747.0,0.0,272.824,583.15,1397.0,1.718,0.1432,3734.0,0.2142,0.0,0.0,2130.0,1.3615,242.862,671.508,1126.0,3.1972,0.0,4873.0,0.1642,0.0,0.0,6671.0,0.0,805.272,648.631,2076.0,2.2158,0.0,3623.0,0.276,0.0,0.0,2722.0,0.5143,208.57,188.897,551.0,1.6334,0.1815,2067.0,0.9192,0.0,0.0,1548.0,2.1318,390.66,232.894,6115.0,1.8152,0.0,8065.0,0.3472,0.1736,195.329,5540.0,0.0903,202.522,303.182,13239.0,0.5967,0.0,8681.0,0.622,0.0,0.0,5965.0,0.4359,191.201,216.945,4298.0,3.0247,0.0,3437.0,3.8115,0.0,0.0,2558.0,0.0391,729.91,265.312,2165.0,2.2171,0.0,10718.0,0.7931,0.028,0.0,5883.0,3.1107,215.084,224.905,982.0,0.611,0.1018,1885.0,0.2122,0.0,0.0,2594.0,0.0,216.0,310.821,2292.0,2.6614,0.0,8097.0,1.5067,0.0,0.0,9091.0,1.463,351.344,411.448,2082.0,1.7291,0.0,8865.0,1.0265,0.0,0.0,7096.0,2.0293,284.0,311.04,2556.0,3.6776,0.1565,9820.0,1.0081,0.0,0.0,6396.0,2.7361,203.0,19.168,324.0,0.0,0.0,1469.0,0.0,0.0,0.0,423.0,0.0,1640.357,968.146,2161.0,12.124,0.0,6081.0,0.3453,0.0658,0.0,2965.0,7.1838,0.0,168.984,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,847.0,0.0
1558254300,815.575,345.025,1589.0,1.2587,0.0,4326.0,0.6704,0.0,0.0,3805.0,0.0263,239.535,664.24,1393.0,2.2254,0.0,4095.0,0.3419,0.0,0.0,2055.0,1.3625,226.952,656.082,1003.0,4.1874,0.0,4653.0,0.2149,0.0,0.0,6790.0,0.0295,359.698,701.59,1882.0,0.9564,0.0,3841.0,0.2343,0.0781,0.0,2796.0,0.5722,251.252,241.4,548.0,5.292,0.1825,2190.0,0.8676,0.0,0.0,1545.0,1.4887,312.244,267.161,5740.0,1.8641,0.0,8451.0,0.5916,0.0473,233.678,5648.0,0.2479,167.0,264.999,13931.0,0.4809,0.0,10167.0,1.3278,0.0,0.0,7279.0,0.3709,163.125,207.0,4183.0,1.6734,0.0,3512.0,3.9863,0.0,0.0,2593.0,0.0,573.508,230.016,2349.0,2.5117,0.0,11504.0,0.9562,0.0,0.0,6035.0,3.0655,205.451,197.44,999.0,0.5005,0.1001,1880.0,0.5319,0.0,0.0,2598.0,0.0,250.913,335.226,2417.0,2.6479,0.0,8341.0,1.5825,0.0,0.0,11331.0,1.1914,298.0,340.04,2175.0,1.4713,0.0,8796.0,1.2278,0.0,0.0,7122.0,1.9236,229.002,315.516,2722.0,3.6003,0.147,9871.0,1.1549,0.0,0.0,5787.0,3.0413,70.0,26.01,310.0,0.0,0.0,1495.0,0.0,0.0,0.0,427.0,0.0,1148.675,1041.174,2205.0,12.1088,0.0,5627.0,0.4443,0.0,0.0,3295.0,6.6464,0.0,159.1,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,823.0,0.0
1558254600,289.51,327.408,1415.0,1.1307,0.0,4138.0,0.6283,0.0,0.0,3899.0,0.0,364.311,599.54,1633.0,1.7146,0.4899,3960.0,0.202,0.0,0.0,2236.0,1.3417,259.95,629.736,970.0,2.268,0.0,4772.0,0.1676,0.0,0.0,6895.0,0.3336,309.719,718.308,2071.0,1.4486,0.0,3776.0,0.4237,0.0,0.0,2887.0,0.5196,243.209,320.172,596.0,1.5101,0.1678,2103.0,0.951,0.0,0.0,1544.0,1.6192,254.68,258.498,5314.0,2.2205,0.0,8145.0,0.3929,0.0123,196.464,5966.0,0.2179,240.562,304.655,13857.0,0.5557,0.0,8845.0,0.6557,0.0,0.0,6206.0,0.4351,296.024,231.788,3972.0,1.8882,0.0,3694.0,3.6816,0.0,0.0,2656.0,0.0,554.178,260.948,2873.0,2.7149,0.0,10965.0,0.8026,0.0,0.0,5948.0,3.1439,182.073,247.984,874.0,0.1144,0.1144,1902.0,0.2103,0.0,0.0,2608.0,0.0,201.24,338.047,2182.0,2.7039,0.0,8214.0,1.534,0.0243,0.0,8850.0,1.5254,537.502,348.438,2224.0,2.6978,0.0,8781.0,0.9111,0.0569,0.0,7051.0,2.0706,680.6,317.864,2308.0,2.5997,0.1733,9678.0,1.0333,0.0207,0.0,5901.0,2.9995,80.0,19.0,308.0,0.0,0.0,1475.0,0.0,0.0,0.0,438.0,0.0,987.682,845.052,2159.0,13.2006,0.0,5886.0,0.4247,0.017,0.0,3267.0,6.3667,0.0,146.38,0.0,0.0,0.0,1370.0,0.0,0.0,0.0,828.0,0.0
1558254900,302.714,1077.392,1478.0,2.0974,0.0,4311.0,0.6263,0.0464,0.0,4028.0,0.1241,276.714,610.347,1522.0,1.5112,0.2628,4051.0,0.4443,0.0,0.0,2284.0,1.3135,237.328,646.636,896.0,1.3393,0.0,4682.0,0.1282,0.3845,0.0,6701.0,0.2089,523.43,749.209,2057.0,0.9237,0.0,4079.0,0.2452,0.0,0.0,2950.0,0.7119,261.0,220.843,636.0,2.8302,0.0,1947.0,0.9245,0.0,0.0,1520.0,1.4474,976.422,316.47,5231.0,2.1411,0.0,8811.0,0.5561,0.034,258.324,8204.0,0.2072,280.608,329.0,14394.0,0.7295,0.0,10068.0,1.321,0.0397,0.0,6178.0,0.4532,1164.024,238.0,3000.0,2.0,0.0,3715.0,3.8762,0.0,0.0,2727.0,0.0367,824.26,228.0,2674.0,3.4031,0.0,11376.0,1.0109,0.0,0.0,6357.0,2.8158,230.582,270.175,906.0,0.0,0.1104,1891.0,0.6346,0.0,0.0,2636.0,0.0,342.356,338.0,1397.0,1.7895,0.0,8434.0,1.4702,0.0,0.0,8825.0,1.5071,388.743,324.626,2198.0,1.5924,0.0,9181.0,1.111,0.0436,0.0,7147.0,2.1548,262.18,317.17,2706.0,2.9194,0.1478,10102.0,1.2671,0.0,0.0,6051.0,2.9086,66.0,19.04,319.0,0.0,0.0,1492.0,0.0,0.0,0.0,435.0,0.0,1042.93,968.677,2070.0,12.657,0.0,5997.0,0.567,0.05,0.0,3205.0,6.4899,0.0,147.986,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,843.0,0.0
1558255200,290.052,284.95,1797.0,1.892,0.0,4080.0,0.6373,0.0,0.0,3861.0,0.1554,276.714,610.347,1522.0,1.5112,0.2628,4051.0,0.4443,0.0,0.0,2284.0,1.3135,237.328,646.636,896.0,1.3393,0.0,4682.0,0.1282,0.3845,0.0,6701.0,0.2089,523.43,749.209,2057.0,0.9237,0.0,4079.0,0.2452,0.0,0.0,2950.0,0.7119,349.0,224.656,467.0,2.1413,0.2141,1974.0,0.9119,0.0,0.0,1457.0,1.4413,244.93,290.58,5845.0,1.8477,0.0,8273.0,0.3747,0.0,229.611,5560.0,0.2338,210.375,280.072,14492.0,0.8487,0.0,9050.0,0.6409,0.0,0.0,6155.0,0.6336,211.442,212.796,3496.0,2.4027,0.0,3551.0,3.9989,0.0,0.0,5354.0,0.0187,824.26,228.0,2674.0,3.4031,0.0,10926.0,0.7871,0.0275,0.0,5971.0,2.8471,227.756,247.578,940.0,0.2128,0.1064,1906.0,0.2099,0.0,0.0,2611.0,0.0,342.356,338.0,1397.0,1.7895,0.0,8434.0,1.4702,0.0,0.0,8825.0,1.5071,388.743,324.626,2198.0,1.5924,0.0,9181.0,1.111,0.0436,0.0,7147.0,2.1548,262.18,317.17,2706.0,2.9194,0.1478,10102.0,1.2671,0.0,0.0,6051.0,2.9086,66.0,60.377,319.0,0.0,0.0,1561.0,0.0,0.0,0.0,433.0,0.0,1042.93,968.677,2070.0,12.657,0.0,5997.0,0.567,0.05,0.0,3205.0,6.4899,0.0,147.986,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,843.0,0.0
1558255500,283.54,1101.181,1186.0,0.6745,0.0,3816.0,0.7075,0.0,0.0,3433.0,0.0,260.195,632.08,1287.0,2.331,0.0,3960.0,0.4545,0.0505,0.0,2133.0,1.7346,300.385,727.31,855.0,0.0,0.2339,4770.0,0.1258,0.0,0.0,6694.0,0.1942,355.265,659.62,2235.0,1.8345,0.0,3640.0,0.2747,0.0,0.0,2790.0,0.7885,252.0,208.254,376.0,0.0,0.266,1996.0,0.8517,0.0,0.0,1335.0,1.6479,572.02,298.869,5291.0,1.9089,0.0,7655.0,0.7054,0.0523,184.68,5086.0,0.2556,231.784,316.592,12955.0,0.5249,0.0,9749.0,1.2412,0.0,0.0,5902.0,0.3897,1177.212,215.448,3200.0,2.3437,0.0,3424.0,4.2932,0.0,0.0,2697.0,0.0371,248.3,236.89,2446.0,1.5944,0.0,11206.0,0.9995,0.0178,0.0,5850.0,2.7521,225.825,349.15,1161.0,3.1008,0.0861,1863.0,0.5368,0.0,0.0,2758.0,0.0,233.424,329.652,1568.0,2.0408,0.0,8286.0,1.5206,0.0,0.0,8852.0,1.5138,257.102,336.688,2290.0,3.4061,0.0,8657.0,1.2244,0.0116,0.0,6981.0,2.4495,263.624,317.452,2922.0,4.0383,0.1369,10048.0,1.1744,0.0,0.0,5782.0,3.2169,155.0,23.0,324.0,0.0,0.0,1487.0,0.0,0.0,0.0,437.0,0.0,882.63,1498.54,2091.0,12.8647,0.0,5592.0,0.9657,0.0179,0.0,2952.0,6.5379,0.0,141.78,0.0,0.0,0.0,1370.0,0.0,0.0,0.0,851.0,0.0
1558255800,353.034,501.0,1366.0,4.4656,0.0,3965.0,0.6305,0.0,0.0,3803.0,0.0,269.1,642.112,1376.0,1.4535,0.0,3948.0,0.304,0.0,0.0,2206.0,1.3146,240.88,651.957,812.0,0.0,0.0,4649.0,0.1291,0.0,0.0,6673.0,0.1948,347.425,694.792,2036.0,2.4558,0.0,3434.0,0.233,0.0582,0.0,2766.0,0.5423,184.0,248.472,443.0,0.0,0.2257,1818.0,0.5501,0.0,0.0,1326.0,1.5083,505.2,237.804,4659.0,2.1464,0.0,7752.0,0.3225,0.0,217.107,5134.0,0.2532,368.488,282.392,12896.0,0.6359,0.0,8443.0,0.5922,0.0,0.0,5726.0,0.4541,574.51,232.41,3708.0,1.9148,0.0,3654.0,3.6946,0.0,0.0,2651.0,0.0,206.488,229.416,2259.0,4.4267,0.0,11292.0,0.8147,0.0797,0.0,6060.0,2.6568,182.798,219.0,1443.0,4.0194,0.0693,1910.0,0.2094,0.0,0.0,2636.0,0.0,289.348,375.8,1715.0,1.516,0.0,8522.0,1.4785,0.0,0.0,10474.0,1.2794,344.574,322.815,1912.0,1.4121,0.0,8537.0,0.8668,0.0,0.0,7058.0,2.0827,445.68,311.823,2856.0,4.6919,0.1401,9559.0,1.1089,0.0,0.0,8527.0,2.1227,147.0,27.006,318.0,0.0,0.0,1498.0,0.0,0.0,0.0,439.0,0.0,1893.28,747.266,1770.0,14.1243,0.0,5289.0,0.5294,0.0378,0.0,2951.0,6.879,0.0,154.245,0.0,0.0,0.0,1339.0,0.0,0.0,0.0,837.0,0.0
1558256100,275.242,309.531,1890.0,1.746,0.0,3823.0,0.8109,0.0,0.0,3433.0,0.0,343.713,641.185,1541.0,3.2446,0.0649,3863.0,0.3106,0.0,0.0,2168.0,1.3838,198.067,656.224,849.0,0.0,0.0,4972.0,0.1609,0.0,0.0,6697.0,0.3136,393.244,714.98,2336.0,2.911,0.0,4101.0,0.5365,0.0,0.0,2817.0,0.7455,241.0,231.074,383.0,0.0,0.2611,1912.0,0.9414,0.0,0.0,1342.0,0.8197,620.511,300.921,4821.0,1.0786,0.0,7513.0,0.599,0.0266,223.3,4980.0,0.2811,241.848,277.776,12305.0,0.6908,0.0,9330.0,1.2862,0.0214,0.0,5282.0,0.4733,222.48,220.05,4065.0,2.7798,0.0,3588.0,3.9298,0.0,0.0,2532.0,0.0,302.168,286.426,2368.0,3.2095,0.0,11108.0,0.9903,0.0,0.0,5738.0,2.6839,273.08,251.364,1064.0,0.3759,0.094,1837.0,0.5444,0.0,0.0,2580.0,0.0,267.433,372.0,1586.0,2.0177,0.0,8486.0,1.4377,0.0236,0.0,9083.0,1.5303,303.218,316.634,2016.0,1.6865,0.0,8803.0,1.2155,0.0,0.0,7059.0,2.0399,326.506,317.0,3143.0,4.9316,0.1273,9841.0,1.1584,0.0,0.0,6472.0,2.9512,192.0,23.012,330.0,0.0,0.0,1492.0,0.0,0.0,0.0,424.0,0.0,1127.094,757.162,2002.0,13.6863,0.0,5407.0,0.9432,0.0,0.0,3088.0,6.8005,0.0,218.82,0.0,0.0,0.0,1385.0,0.0,0.0,0.0,835.0,0.0
